reference_code,url,price,currency,life_span,material_label,size_label,collection,price_eur
SANTOS-DUMONT-WATCH_COD44733502651456358.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651456358.html#dept=EU_Watches,6000.0,EUR,Q4 May 2022,Other,Medium,Santos,6000.0
SANTOS-DUMONT-WATCH_COD44733502651456359.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651456359.html#dept=EU_Watches,5550.0,EUR,Q4 May 2022,Other,Medium,Santos,5550.0
SANTOS-DUMONT-WATCH_COD44733502651456360.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651456360.html#dept=EU_Watches,7750.0,EUR,Q4 May 2022,Other,Medium,Santos,7750.0
SANTOS-DUMONT-WATCH_COD44733502651456362.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/santos-dumont-watch_cod44733502651456362.html#dept=EU_Watches,8650.0,EUR,Q4 May 2022,Other,Medium,Santos,8650.0
TANK-AMERICAINE-WATCH-MM_COD44733502651450795.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch-mm_cod44733502651450795.html#dept=EU_Watches,31800.0,EUR,Q4 May 2022,Other,Medium,Tank,31800.0
TANK-AMERICAINE-WATCH_COD20346390236207786.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod20346390236207786.html#dept=EU_Watches,16400.0,EUR,Q4 May 2022,Other,Medium,Tank,16400.0
TANK-AMERICAINE-WATCH_COD25372685655501889.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod25372685655501889.html#dept=EU_Watches,3900.0,EUR,Q4 May 2022,Other,Medium,Tank,3900.0
TANK-AMERICAINE-WATCH_COD44733502651434954.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651434954.html#dept=EU_Watches,23700.0,EUR,Q4 May 2022,Other,Medium,Tank,23700.0
TANK-AMERICAINE-WATCH_COD44733502651435042.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651435042.html#dept=EU_Watches,5000.0,EUR,Q4 May 2022,Other,Medium,Tank,5000.0
TANK-AMERICAINE-WATCH_COD44733502651435043.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651435043.html#dept=EU_Watches,6150.0,EUR,Q4 May 2022,Other,Medium,Tank,6150.0
TANK-AMERICAINE-WATCH_COD44733502651447151.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651447151.html#dept=EU_Watches,14800.0,EUR,Q4 May 2022,Other,Medium,Tank,14800.0
TANK-AMERICAINE-WATCH_COD44733502651450797.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651450797.html#dept=EU_Watches,22200.0,EUR,Q4 May 2022,Other,Medium,Tank,22200.0
TANK-AMERICAINE-WATCH_COD44733502651450798.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651450798.html#dept=EU_Watches,33900.0,EUR,Q4 May 2022,Other,Medium,Tank,33900.0
TANK-AMERICAINE-WATCH_COD44733502651450801.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651450801.html#dept=EU_Watches,51000.0,EUR,Q4 May 2022,Other,Medium,Tank,51000.0
TANK-AMERICAINE-WATCH_COD44733502651450802.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651450802.html#dept=EU_Watches,54000.0,EUR,Q4 May 2022,Other,Medium,Tank,54000.0
TANK-AMERICAINE-WATCH_COD44733502651450803.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651450803.html#dept=EU_Watches,30000.0,EUR,Q4 May 2022,Other,Medium,Tank,30000.0
TANK-AMERICAINE-WATCH_COD44733502651450804.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651450804.html#dept=EU_Watches,32200.0,EUR,Q4 May 2022,Other,Medium,Tank,32200.0
TANK-AMERICAINE-WATCH_COD44733502651450806.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651450806.html#dept=EU_Watches,18800.0,EUR,Q4 May 2022,Other,Medium,Tank,18800.0
TANK-AMERICAINE-WATCH_COD44733502651459582.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651459582.html#dept=EU_Watches,11400.0,EUR,Q4 May 2022,Other,Medium,Tank,11400.0
TANK-AMERICAINE-WATCH_COD44733502651459584.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651459584.html#dept=EU_Watches,16400.0,EUR,Q4 May 2022,Other,Medium,Tank,16400.0
TANK-AMERICAINE-WATCH_COD44733502651459586.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651459586.html#dept=EU_Watches,14800.0,EUR,Q4 May 2022,Other,Medium,Tank,14800.0
TANK-AMERICAINE-WATCH_COD44733502651464121.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-americaine-watch_cod44733502651464121.html#dept=EU_Watches,59500.0,EUR,Q4 May 2022,Other,Medium,Tank,59500.0
TANK-ASYMETRIQUE-WATCH_COD25372685655505430.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-asymetrique-watch_cod25372685655505430.html#dept=EU_Watches,33500.0,EUR,Q4 May 2022,Other,Medium,Tank,33500.0
TANK-ASYMETRIQUE-WATCH_COD25372685655505431.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-asymetrique-watch_cod25372685655505431.html#dept=EU_Watches,29700.0,EUR,Q4 May 2022,Other,Medium,Tank,29700.0
TANK-ASYMETRIQUE-WATCH_COD25372685655505432.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-asymetrique-watch_cod25372685655505432.html#dept=EU_Watches,29700.0,EUR,Q4 May 2022,Other,Medium,Tank,29700.0
TANK-ASYMETRIQUE-WATCH_COD25372685655505437.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-asymetrique-watch_cod25372685655505437.html#dept=EU_Watches,66000.0,EUR,Q4 May 2022,Other,Medium,Tank,66000.0
TANK-ASYMETRIQUE-WATCH_COD25372685655516912.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-asymetrique-watch_cod25372685655516912.html#dept=EU_Watches,105000.0,EUR,Q4 May 2022,Other,Medium,Tank,105000.0
TANK-ASYMETRIQUE-WATCH_COD44733502651438010.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-asymetrique-watch_cod44733502651438010.html#dept=EU_Watches,75000.0,EUR,Q4 May 2022,Other,Medium,Tank,75000.0
TANK-CHINOISE-WATCH_COD1647597282999658.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-chinoise-watch_cod1647597282999658.html#dept=EU_Watches,96000.0,EUR,Q4 May 2022,Other,Medium,Tank,96000.0
TANK-CHINOISE-WATCH_COD1647597282999670.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-chinoise-watch_cod1647597282999670.html#dept=EU_Watches,32800.0,EUR,Q4 May 2022,Other,Medium,Tank,32800.0
TANK-CHINOISE-WATCH_COD1647597282999673.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-chinoise-watch_cod1647597282999673.html#dept=EU_Watches,29100.0,EUR,Q4 May 2022,Other,Medium,Tank,29100.0
TANK-CHINOISE-WATCH_COD1647597282999676.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-chinoise-watch_cod1647597282999676.html#dept=EU_Watches,29100.0,EUR,Q4 May 2022,Other,Medium,Tank,29100.0
TANK-CINTREE-WATCH_COD44733502651438008.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-cintree-watch_cod44733502651438008.html#dept=EU_Watches,69000.0,EUR,Q4 May 2022,Other,Medium,Tank,69000.0
TANK-CINTREE-WATCH_COD44733502651438009.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-cintree-watch_cod44733502651438009.html#dept=EU_Watches,76500.0,EUR,Q4 May 2022,Other,Medium,Tank,76500.0
TANK-CINTREE-WATCH_COD44733502651447138.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-cintree-watch_cod44733502651447138.html#dept=EU_Watches,22100.0,EUR,Q4 May 2022,Other,Medium,Tank,22100.0
TANK-CINTREE-WATCH_COD44733502651447140.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-cintree-watch_cod44733502651447140.html#dept=EU_Watches,22100.0,EUR,Q4 May 2022,Other,Medium,Tank,22100.0
TANK-CINTREE-WATCH_COD44733502651447142.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-cintree-watch_cod44733502651447142.html#dept=EU_Watches,25500.0,EUR,Q4 May 2022,Other,Medium,Tank,25500.0
TANK-CINTREE-WATCH_COD44733502651459461.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-cintree-watch_cod44733502651459461.html#dept=EU_Watches,109000.0,EUR,Q4 May 2022,Other,Medium,Tank,109000.0
TANK-FRANCAISE-WATCH_COD25372685655524336.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod25372685655524336.html#dept=EU_Watches,4200.0,EUR,Q4 May 2022,Other,Medium,Tank,4200.0
TANK-FRANCAISE-WATCH_COD44733502651434968.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651434968.html#dept=EU_Watches,27000.0,EUR,Q4 May 2022,Other,Medium,Tank,27000.0
TANK-FRANCAISE-WATCH_COD44733502651434970.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651434970.html#dept=EU_Watches,31100.0,EUR,Q4 May 2022,Other,Medium,Tank,31100.0
TANK-FRANCAISE-WATCH_COD44733502651434972.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651434972.html#dept=EU_Watches,27000.0,EUR,Q4 May 2022,Other,Medium,Tank,27000.0
TANK-FRANCAISE-WATCH_COD44733502651439548.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651439548.html#dept=EU_Watches,31100.0,EUR,Q4 May 2022,Other,Medium,Tank,31100.0
TANK-FRANCAISE-WATCH_COD44733502651447144.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651447144.html#dept=EU_Watches,21400.0,EUR,Q4 May 2022,Other,Medium,Tank,21400.0
TANK-FRANCAISE-WATCH_COD44733502651447146.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651447146.html#dept=EU_Watches,24900.0,EUR,Q4 May 2022,Other,Medium,Tank,24900.0
TANK-FRANCAISE-WATCH_COD44733502651447148.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651447148.html#dept=EU_Watches,21400.0,EUR,Q4 May 2022,Other,Medium,Tank,21400.0
TANK-FRANCAISE-WATCH_COD44733502651447149.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651447149.html#dept=EU_Watches,24900.0,EUR,Q4 May 2022,Other,Medium,Tank,24900.0
TANK-FRANCAISE-WATCH_COD44733502651450807.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651450807.html#dept=EU_Watches,7800.0,EUR,Q4 May 2022,Other,Medium,Tank,7800.0
TANK-FRANCAISE-WATCH_COD44733502651450808.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651450808.html#dept=EU_Watches,8300.0,EUR,Q4 May 2022,Other,Medium,Tank,8300.0
TANK-FRANCAISE-WATCH_COD44733502651456365.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651456365.html#dept=EU_Watches,6600.0,EUR,Q4 May 2022,Other,Medium,Tank,6600.0
TANK-FRANCAISE-WATCH_COD44733502651456389.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651456389.html#dept=EU_Watches,7950.0,EUR,Q4 May 2022,Other,Medium,Tank,7950.0
TANK-FRANCAISE-WATCH_COD44733502651456390.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651456390.html#dept=EU_Watches,9000.0,EUR,Q4 May 2022,Other,Medium,Tank,9000.0
TANK-FRANCAISE-WATCH_COD44733502651456392.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-francaise-watch_cod44733502651456392.html#dept=EU_Watches,6200.0,EUR,Q4 May 2022,Other,Medium,Tank,6200.0
TANK-LOUIS-CARTIER-WATCH_COD13452677149801337.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod13452677149801337.html#dept=EU_Watches,11000.0,EUR,Q4 May 2022,Other,Medium,Tank,11000.0
TANK-LOUIS-CARTIER-WATCH_COD25372685655521741.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod25372685655521741.html#dept=EU_Watches,34700.0,EUR,Q4 May 2022,Other,Medium,Tank,34700.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651434956.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651434956.html#dept=EU_Watches,18800.0,EUR,Q4 May 2022,Other,Medium,Tank,18800.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651434958.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651434958.html#dept=EU_Watches,20200.0,EUR,Q4 May 2022,Other,Medium,Tank,20200.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651434960.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651434960.html#dept=EU_Watches,23800.0,EUR,Q4 May 2022,Other,Medium,Tank,23800.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651434962.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651434962.html#dept=EU_Watches,25400.0,EUR,Q4 May 2022,Other,Medium,Tank,25400.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651434964.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651434964.html#dept=EU_Watches,33600.0,EUR,Q4 May 2022,Other,Medium,Tank,33600.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651447130.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651447130.html#dept=EU_Watches,11200.0,EUR,Q4 May 2022,Other,Medium,Tank,11200.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651447132.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651447132.html#dept=EU_Watches,13200.0,EUR,Q4 May 2022,Other,Medium,Tank,13200.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651447134.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651447134.html#dept=EU_Watches,25800.0,EUR,Q4 May 2022,Other,Medium,Tank,25800.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651447136.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651447136.html#dept=EU_Watches,29900.0,EUR,Q4 May 2022,Other,Medium,Tank,29900.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651459496.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651459496.html#dept=EU_Watches,11000.0,EUR,Q4 May 2022,Other,Medium,Tank,11000.0
TANK-LOUIS-CARTIER-WATCH_COD44733502651459498.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-louis-cartier-watch_cod44733502651459498.html#dept=EU_Watches,9800.0,EUR,Q4 May 2022,Other,Medium,Tank,9800.0
TANK-MC-WATCH_COD25372685655501888.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-mc-watch_cod25372685655501888.html#dept=EU_Watches,7800.0,EUR,Q4 May 2022,Other,Medium,Tank,7800.0
TANK-MUST-WATCH_COD20346390235399909.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390235399909.html#dept=EU_Watches,4100.0,EUR,Q4 May 2022,Other,Medium,Tank,4100.0
TANK-MUST-WATCH_COD20346390235399912.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390235399912.html#dept=EU_Watches,3000.0,EUR,Q4 May 2022,Other,Medium,Tank,3000.0
TANK-MUST-WATCH_COD20346390235399914.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390235399914.html#dept=EU_Watches,2860.0,EUR,Q4 May 2022,Other,Medium,Tank,2860.0
TANK-MUST-WATCH_COD20346390235399917.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390235399917.html#dept=EU_Watches,3450.0,EUR,Q4 May 2022,Other,Medium,Tank,3450.0
TANK-MUST-WATCH_COD20346390235399920.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390235399920.html#dept=EU_Watches,4500.0,EUR,Q4 May 2022,Other,Medium,Tank,4500.0
TANK-MUST-WATCH_COD20346390235447382.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390235447382.html#dept=EU_Watches,3300.0,EUR,Q4 May 2022,Other,Medium,Tank,3300.0
TANK-MUST-WATCH_COD20346390236386481.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390236386481.html#dept=EU_Watches,3000.0,EUR,Q4 May 2022,Other,Medium,Tank,3000.0
TANK-MUST-WATCH_COD20346390236386483.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390236386483.html#dept=EU_Watches,2860.0,EUR,Q4 May 2022,Other,Medium,Tank,2860.0
TANK-MUST-WATCH_COD20346390236495233.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390236495233.html#dept=EU_Watches,2860.0,EUR,Q4 May 2022,Other,Medium,Tank,2860.0
TANK-MUST-WATCH_COD20346390236495234.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod20346390236495234.html#dept=EU_Watches,3000.0,EUR,Q4 May 2022,Other,Medium,Tank,3000.0
TANK-MUST-WATCH_COD32027475399767409.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod32027475399767409.html#dept=EU_Watches,6150.0,EUR,Q4 May 2022,Other,Medium,Tank,6150.0
TANK-MUST-WATCH_COD32027475399767412.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tank-must-watch_cod32027475399767412.html#dept=EU_Watches,7000.0,EUR,Q4 May 2022,Other,Medium,Tank,7000.0
TONNEAU-WATCH_COD44733502651447163.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tonneau-watch_cod44733502651447163.html#dept=EU_Watches,28100.0,EUR,Q4 May 2022,Other,Medium,Other,28100.0
TONNEAU-WATCH_COD44733502651447165.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tonneau-watch_cod44733502651447165.html#dept=EU_Watches,24200.0,EUR,Q4 May 2022,Other,Medium,Other,24200.0
TORTUE-WATCH_COD44733502651450779.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tortue-watch_cod44733502651450779.html#dept=EU_Watches,29800.0,EUR,Q4 May 2022,Other,Medium,Other,29800.0
TORTUE-WATCH_COD44733502651450780.HTML#DEPT=EU_WATCHES,https://www.cartier.com/en-fr/tortue-watch_cod44733502651450780.html#dept=EU_Watches,38900.0,EUR,Q4 May 2022,Other,Medium,Other,38900.0
N4795800,https://www.cartier.com/fr-fr/bague-panthere-de-cartier_cod1647597294960295.html#dept=EU_Jewellery,18900.0,EUR,Q4 October 2022,Other,Medium,Panthere,18900.0
N8515238,https://www.cartier.com/fr-fr/boucles-d-oreilles-panthere-de-cartier_cod1647597294960315.html#dept=EU_Jewellery,37800.0,EUR,Q4 October 2022,Other,Medium,Panthere,37800.0
H6038216,https://www.cartier.com/fr-fr/bracelet-indomptables-de-cartier_cod1647597297241020.html#dept=EU_Jewellery,454000.0,EUR,Q4 October 2022,Other,Medium,Other,454000.0
H6038416,https://www.cartier.com/fr-fr/bracelet-indomptables-de-cartier_cod1647597297241023.html#dept=EU_Jewellery,454000.0,EUR,Q4 October 2022,Other,Medium,Other,454000.0
HP601210,https://www.cartier.com/fr-fr/bracelet-panthere-de-cartier_cod1647597283726312.html#dept=EU_Jewellery,420000.0,EUR,Q4 October 2022,Other,Medium,Panthere,420000.0
N6724117,https://www.cartier.com/fr-fr/bracelet-panthere-de-cartier_cod1647597294960306.html#dept=EU_Jewellery,63000.0,EUR,Q4 October 2022,Other,Medium,Panthere,63000.0
H6034417,https://www.cartier.com/fr-fr/bracelet-sur-naturel_cod1647597289236535.html#dept=EU_Jewellery,378000.0,EUR,Q4 October 2022,Other,Medium,Other,378000.0
H7000325,https://www.cartier.com/fr-fr/collier-panthere-de-cartier_cod13452677151917817.html#dept=EU_Jewellery,401000.0,EUR,Q4 October 2022,Other,Medium,Panthere,401000.0
H7000546,https://www.cartier.com/fr-fr/collier-panthere-de-cartier_cod13452677151917835.html#dept=EU_Jewellery,426000.0,EUR,Q4 October 2022,Other,Medium,Panthere,426000.0
H7000547,https://www.cartier.com/fr-fr/collier-panthere-de-cartier_cod13452677151917838.html#dept=EU_Jewellery,439000.0,EUR,Q4 October 2022,Other,Medium,Panthere,439000.0
H7000346,https://www.cartier.com/fr-fr/collier-sur-naturel_cod43769801097813458.html#dept=EU_Jewellery,366000.0,EUR,Q4 October 2022,Other,Medium,Other,366000.0
HPI01459,https://www.cartier.com/fr-fr/montre-clash-un-limited_cod25185454456961661.html#dept=EU_Jewellery,417000.0,EUR,Q4 October 2022,Other,Medium,Other,417000.0
HPI01458,https://www.cartier.com/fr-fr/montre-clash-un-limited_cod25185454457154817.html#dept=EU_Jewellery,467000.0,EUR,Q4 October 2022,Other,Medium,Other,467000.0
WHRO0051,https://www.cartier.com/fr-fr/montre-rotonde-de-cartier_cod44733502651437995.html#dept=EU_Ronde-and-Rotonde-de-Cartier,62500.0,EUR,Q4 September 2021,Other,Medium,Other,62500.0
WJBA0025,https://www.cartier.com/en-fr/baignoire-watch_cod1647597284470564.html#dept=EU_Watches,18600.0,EUR,Q4 September 2022,Other,Medium,Other,18600.0
WGBB0054,https://www.cartier.com/en-fr/ballon-bleu-de-cartier-watch_cod1647597285946521.html#dept=EU_Watches,26900.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,26900.0
WGBB0055,https://www.cartier.com/en-fr/ballon-bleu-de-cartier-watch_cod1647597285946524.html#dept=EU_Watches,32800.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,32800.0
WGBB0052,https://www.cartier.com/en-fr/ballon-bleu-de-cartier-watch_cod1647597294937496.html#dept=EU_Watches,14900.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,14900.0
WJBB0080,https://www.cartier.com/en-fr/ballon-bleu-de-cartier-watch_cod1647597294937571.html#dept=EU_Watches,22500.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,22500.0
WJBB0081,https://www.cartier.com/en-fr/ballon-bleu-de-cartier-watch_cod1647597294937574.html#dept=EU_Watches,26600.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,26600.0
WJBB0083,https://www.cartier.com/en-fr/ballon-bleu-de-cartier-watch_cod1647597294937579.html#dept=EU_Watches,41400.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,41400.0
WGBB0053,https://www.cartier.com/en-fr/ballon-bleu-de-cartier-watch_cod1647597294939483.html#dept=EU_Watches,16700.0,EUR,Q4 September 2022,Other,Medium,Ballon Bleu,16700.0
WJCS0005,https://www.cartier.com/en-fr/coussin-de-cartier-watch_cod45666037504809329.html#dept=EU_Watches,31200.0,EUR,Q4 September 2022,Other,Medium,Other,31200.0
WJCS0006,https://www.cartier.com/en-fr/coussin-de-cartier-watch_cod45666037504809332.html#dept=EU_Watches,42000.0,EUR,Q4 September 2022,Other,Medium,Other,42000.0
WJCS0009,https://www.cartier.com/en-fr/coussin-de-cartier-watch_cod45666037504809338.html#dept=EU_Watches,60000.0,EUR,Q4 September 2022,Other,Medium,Other,60000.0
WJCS0011,https://www.cartier.com/en-fr/coussin-de-cartier-watch_cod45666037504809341.html#dept=EU_Watches,72000.0,EUR,Q4 September 2022,Other,Medium,Other,72000.0
WJCS0012,https://www.cartier.com/en-fr/coussin-de-cartier-watch_cod45666037504809344.html#dept=EU_Watches,76000.0,EUR,Q4 September 2022,Other,Medium,Other,76000.0
HPI01441,https://www.cartier.com/en-fr/la-panthere-de-cartier-watch_cod1647597276076631.html#dept=EU_Watches,79000.0,EUR,Q4 September 2022,Other,Medium,Panthere,79000.0
HPI01511,https://www.cartier.com/en-fr/la-panthere-de-cartier-watch_cod43769801097830969.html#dept=EU_Watches,95000.0,EUR,Q4 September 2022,Other,Medium,Panthere,95000.0
WJPN0035,https://www.cartier.com/en-fr/panthere-de-cartier-watch_cod1647597277638152.html#dept=EU_Watches,26700.0,EUR,Q4 September 2022,Other,Medium,Panthere,26700.0
WSPA0026,https://www.cartier.com/en-fr/pasha-de-cartier-watch_cod45666037504815246.html#dept=EU_Watches,7200.0,EUR,Q4 September 2022,Other,Medium,Pasha,7200.0
WGTA0074,https://www.cartier.com/en-fr/tank-chinoise-watch_cod1647597282999670.html#dept=EU_Watches,32800.0,EUR,Q4 September 2022,Other,Medium,Tank,32800.0
WGTA0075,https://www.cartier.com/en-fr/tank-chinoise-watch_cod1647597282999673.html#dept=EU_Watches,29100.0,EUR,Q4 September 2022,Other,Medium,Tank,29100.0
N4793900,https://www.cartier.com/fr-fr/bague-clash-de-cartier_cod1647597284036264.html#dept=EU_Clash-de-Cartier,13200.0,EUR,Q4 September 2022,Other,Medium,Other,13200.0
B4092700,https://www.cartier.com/fr-fr/bague-juste-un-clou_cod25372685655720585.html#dept=EU_Juste-Un-Clou,4600.0,EUR,Q4 September 2022,Other,Medium,Other,4600.0
B4235700,https://www.cartier.com/fr-fr/bague-les-berlingots-de-cartier_cod42247633207969143.html#dept=EU_Les-Berlingots-de-Cartier,3450.0,EUR,Q4 September 2022,Other,Medium,Other,3450.0
B4234852,https://www.cartier.com/fr-fr/bague-les-berlingots-de-cartier_cod6630340695934559.html?share=%7B%22size%22%3A%2252%22%7D#dept=EU_Les-Berlingots-de-Cartier,5950.0,EUR,Q4 September 2022,Other,Medium,Other,5950.0
B4234900,https://www.cartier.com/fr-fr/bague-les-berlingots-de-cartier_cod6630340695934582.html#dept=EU_Les-Berlingots-de-Cartier,5000.0,EUR,Q4 September 2022,Other,Medium,Other,5000.0
